name,nobjquadnegev,nintvars,nnlvars,nsos1,nsos2,conscurvature,njacobiannz,nlaghessiandiagnz,ncontvars,nquadfunc,laghessianmaxblocksize,objsense,nbinvars,nlnz,convex,nz,nobjquadposev,laghessianminblocksize,nobjquadnz,solsource,nlaghessianblocks,donor,nsemi,nlaghessiannz,laghessianavgblocksize,ncons,nconcavenlcons,nnlbinvars,nconvexnlcons,nquadcons,nvars,nobjnlnz,solinfeasibility,objcurvature,nindefinitenlcons,nnlintvars,ndiagquadcons,nnlsemi,nobjnz,nlincons,nsingleboundedvars,nlinfunc,nboundedvars,njacobiannlnz,nobjquaddiagnz,objtype,probtype,solobjvalue,nnlfunc,density,nldensity,objquaddensity,objquadproblevfrac
QPLIB_3728,0,0,28,0,0,indefinite,204,0,16,12,7,min,72,36,False,280,0,7,0,Solution found by ANTIGONE,4,Stefan Vigerske,0,72,7.0,47,0,12,0,12,88,0,2.775557562e-17,linear,12,0,0,0,76,35,16,36,0,36,0,linear,LMQ,205054.4585,12,0.0662878787879,0.107142857143,0.0,0.0
QPLIB_3729,0,0,1033,0,0,indefinite,6765,0,408,608,676,min,650,5240,False,6766,0,51,0,Solution found by BARON,8,Stefan Vigerske,0,2050,129.125,659,0,625,0,608,1058,0,1.316724507e-13,linear,608,0,0,0,1,51,408,52,0,5240,0,linear,LMQ,-1.120343714,608,0.00968952282752,0.00834309879248,0.0,0.0
QPLIB_3733,0,0,138,0,0,indefinite,2484,0,644,46,3,min,46,138,False,2530,0,3,0,Solution found by ALPHAECP,46,Stefan Vigerske,0,276,3.0,283,0,46,0,46,690,0,1e-10,linear,46,0,0,0,46,237,92,238,0,138,0,linear,LMQ,106.3541548,46,0.0129107981221,0.0217391304348,0.0,0.0
QPLIB_3734,0,0,2025,0,0,indefinite,30543,0,7533,2754,9,min,38,5508,False,31220,0,4,0,Solution found by ALPHAECP,324,Stefan Vigerske,0,5508,6.25,10444,0,0,0,2754,7571,0,6.252776075e-13,linear,2754,0,0,0,677,7690,0,7691,2025,5508,0,linear,LMQ,-46377.99065,2754,0.000394794604061,0.000987654320988,0.0,0.0
QPLIB_3738,210,0,435,0,0,linear,0,0,0,1,435,max,435,435,False,435,210,435,840,Solution found by CPLEX,1,Stefan Vigerske,0,1680,435.0,0,0,435,0,0,435,435,0.0,indefinite,0,0,0,0,435,0,0,0,0,0,0,quadratic,QBN,422.0,1,1.0,1.0,0.00887831946096,0.48275862069
QPLIB_3745,156,0,325,0,0,linear,0,0,0,1,325,max,325,325,False,325,156,325,624,Solution found by BARON,1,Stefan Vigerske,0,1248,325.0,0,0,325,0,0,325,325,0.0,indefinite,0,0,0,0,325,0,0,0,0,0,0,quadratic,QBN,334.0,1,1.0,1.0,0.0118153846154,0.48
QPLIB_3748,0,0,35,0,0,indefinite,225,0,20,15,7,min,75,45,False,305,0,7,0,Solution found by ALPHAECP,5,Stefan Vigerske,0,90,7.0,52,0,15,0,15,95,0,0.0,linear,15,0,0,0,80,37,20,38,0,45,0,linear,LMQ,281408.6353,15,0.0605759682224,0.0857142857143,0.0,0.0
QPLIB_3750,207,0,210,0,0,linear,210,0,0,1,70,min,210,210,False,420,3,70,7245,Solution found by SCIP,3,Stefan Vigerske,0,14490,70.0,70,0,210,0,0,210,210,0.0,indefinite,0,0,0,0,210,70,0,70,0,0,0,quadratic,QBL,6348.0,1,0.0281690140845,1.0,0.328571428571,0.985714285714
QPLIB_3751,147,0,150,0,0,linear,150,0,0,1,50,min,150,150,False,300,3,50,3675,Solution found by ANTIGONE,3,Stefan Vigerske,0,7350,50.0,50,0,150,0,0,150,150,0.0,indefinite,0,0,0,0,150,50,0,50,0,0,0,quadratic,QBL,2312.0,1,0.0392156862745,1.0,0.326666666667,0.98
QPLIB_3752,210,0,441,0,0,linear,18480,0,0,1,441,min,462,441,False,18921,210,441,3988,Solution found by CPLEX,1,Stefan Vigerske,0,7976,441.0,6160,0,441,0,0,462,441,0.0,indefinite,0,0,0,0,441,6160,0,6160,0,0,0,quadratic,QBL,-1306.0,1,0.00664738605008,1.0,0.0410117183684,0.454545454545
QPLIB_3757,190,0,420,0,0,linear,24288,0,0,1,420,min,552,420,False,24708,190,420,1463,Solution found by ANTIGONE,1,Stefan Vigerske,0,2926,420.0,8096,0,420,0,0,552,420,0.0,indefinite,0,0,0,0,420,8096,0,8096,0,0,0,quadratic,QBL,-563.0,1,0.00552808071696,1.0,0.0165873015873,0.344202898551
QPLIB_3762,45,0,90,0,0,linear,1440,0,0,1,90,min,90,90,False,1530,45,90,1133,Solution found by SCIP,1,Stefan Vigerske,0,2266,90.0,480,0,90,0,0,90,90,0.0,indefinite,0,0,0,0,90,480,0,480,0,0,0,quadratic,QBL,-296.0,1,0.035343035343,1.0,0.27975308642,0.5
QPLIB_3772,190,0,380,0,0,linear,13680,0,0,1,380,min,380,380,False,14060,190,380,2761,Solution found by ANTIGONE,1,Stefan Vigerske,0,5522,380.0,4560,0,380,0,0,380,380,0.0,indefinite,0,0,0,0,380,4560,0,4560,0,0,0,quadratic,QBL,-940.0,1,0.00811225608419,1.0,0.0382409972299,0.5
QPLIB_3775,177,0,180,0,0,linear,180,0,0,1,60,min,180,180,False,360,3,60,5310,Solution found by ALPHAECP,3,Stefan Vigerske,0,10620,60.0,60,0,180,0,0,180,180,0.0,indefinite,0,0,0,0,180,60,0,60,0,0,0,quadratic,QBL,3990.0,1,0.0327868852459,1.0,0.327777777778,0.983333333333
QPLIB_3780,0,156,156,0,0,indefinite,768,0,0,12,13,min,12,288,False,792,0,13,0,Solution found by GUROBI,12,Stefan Vigerske,0,288,13.0,72,0,0,0,12,168,0,0.0,linear,12,156,0,0,24,60,0,61,156,288,0,linear,LIQ,90.6,12,0.0645792563601,0.153846153846,0.0,0.0
QPLIB_3785,0,0,56,0,0,indefinite,520,0,32,24,7,min,200,72,False,728,0,7,0,Solution found by ALPHAECP,8,Stefan Vigerske,0,144,7.0,86,0,24,0,24,232,0,1.97418748e-11,linear,24,0,0,0,208,62,32,63,0,72,0,linear,LMQ,508718.0468,24,0.0360681728101,0.0535714285714,0.0,0.0
QPLIB_3790,19,0,94,0,0,linear,571,94,188,1,94,min,7,94,False,665,75,94,4465,Solution found by ANTIGONE,1,Stefan Vigerske,0,8836,94.0,283,0,0,0,0,195,94,8.881784197e-16,indefinite,0,0,0,0,94,283,0,283,0,0,94,quadratic,QML,97.90443626,1,0.0120079451065,1.0,1.0,0.0974358974359
QPLIB_3792,0,0,3000,0,0,linear,9000,3000,3000,1,1,min,20,3000,True,12020,3000,1,3000,Solution found by ANTIGONE,3000,Stefan Vigerske,0,3000,1.0,3150,0,0,0,0,3020,3000,6.661338148e-16,convex,0,0,0,0,3020,3150,3000,3150,0,0,3000,quadratic,DML,557.84865,1,0.00126313311658,1.0,0.000333333333333,0.0
QPLIB_3794,0,0,986,0,0,indefinite,8178,0,986,602,493,min,576,5520,False,8179,0,25,0,Solution found by BARON,14,Stefan Vigerske,0,2496,70.428571,1226,0,0,0,602,1562,0,4.440892099e-16,linear,602,0,0,0,1,624,968,625,0,5520,0,linear,LMQ,-1.127904351,602,0.00426751067269,0.00929963003646,0.0,0.0
QPLIB_3797,0,0,60,0,0,indefinite,1965,0,296,56,4,max,48,112,False,2005,0,3,0,Solution found by ALPHAECP,16,Stefan Vigerske,0,112,3.75,679,0,0,0,56,344,0,1.136868377e-13,linear,56,0,0,0,40,623,0,624,60,112,0,linear,LMQ,5122.564501,56,0.00857130642955,0.0333333333333,0.0,0.0
QPLIB_3798,0,0,810,0,0,indefinite,3186,0,810,54,15,min,54,810,False,3240,0,15,0,Solution found by ALPHAECP,54,Stefan Vigerske,0,1512,15.0,305,0,0,0,54,864,0,4.199201512e-11,linear,54,0,0,0,54,251,810,252,0,810,0,linear,LMQ,111.2685574,54,0.0122549019608,0.0185185185185,0.0,0.0
QPLIB_3803,81,0,190,0,0,linear,6840,0,0,1,190,min,190,190,False,7030,109,190,2538,Solution found by ANTIGONE,1,Stefan Vigerske,0,5076,190.0,2280,0,190,0,0,190,190,0.0,indefinite,0,0,0,0,190,2280,0,2280,0,0,0,quadratic,QBL,-7360.0,1,0.0162209557212,1.0,0.140609418283,0.426315789474
QPLIB_3809,0,0,56,0,0,indefinite,568,0,32,24,7,min,224,72,False,800,0,7,0,Solution found by ALPHAECP,8,Stefan Vigerske,0,144,7.0,89,0,24,0,24,256,0,3.863576126e-14,linear,24,0,0,0,232,65,32,66,0,72,0,linear,LMQ,472128.5315,24,0.0347222222222,0.0535714285714,0.0,0.0
QPLIB_3813,0,0,2415,0,0,indefinite,7200,1200,2400,1200,81,min,15,3600,False,8415,0,1,0,Solution found by SCIP,1215,Stefan Vigerske,0,3600,1.987654,2480,0,15,0,1200,2415,0,2.220446049e-16,linear,1200,0,0,0,1215,1280,2400,1281,0,3600,0,linear,LMQ,402.48853,1200,0.00140446273667,0.00124223602484,0.0,0.0
QPLIB_3814,2,0,40,0,0,indefinite,168,0,46,29,8,min,2,110,False,180,2,5,8,,6,Stefan Vigerske,0,100,6.666667,41,0,0,0,28,48,10,,indefinite,28,0,0,0,12,13,0,13,40,100,0,quadratic,QMQ,,29,0.0892857142857,0.0948275862069,0.16,0.0416666666667
QPLIB_3815,96,0,192,0,0,linear,192,0,0,1,64,min,192,192,False,384,96,64,576,Solution found by SCIP,3,Stefan Vigerske,0,1152,64.0,64,0,192,0,0,192,192,0.0,indefinite,0,0,0,0,192,64,0,64,0,0,0,quadratic,QBL,-65.0,1,0.0307692307692,1.0,0.03125,0.5
QPLIB_3816,0,0,74,0,0,indefinite,1178,0,117,24,8,max,70,244,False,1318,0,3,0,Solution found by SCIP,12,Stefan Vigerske,0,200,6.166667,387,0,0,0,24,187,0,1.369737657e-14,linear,24,0,0,0,140,363,0,364,74,244,0,linear,LMQ,7.3936,24,0.0181652792326,0.137387387387,0.0,0.0
QPLIB_3822,420,0,861,0,0,linear,0,0,0,1,861,max,861,861,False,861,420,861,1680,Solution found by CPLEX,1,Stefan Vigerske,0,3360,861.0,0,0,861,0,0,861,861,0.0,indefinite,0,0,0,0,861,0,0,0,0,0,0,quadratic,QBN,850.0,1,1.0,1.0,0.00453244950568,0.487804878049
QPLIB_3825,0,0,1020,0,0,indefinite,4020,0,1020,60,17,min,60,1020,False,4080,0,17,0,Solution found by ALPHAECP,60,Stefan Vigerske,0,1920,17.0,377,0,0,0,60,1080,0,5.258195181e-11,linear,60,0,0,0,60,317,1020,318,0,1020,0,linear,LMQ,112.071483,60,0.00999412110523,0.0166666666667,0.0,0.0
QPLIB_3832,272,0,561,0,0,linear,0,0,0,1,561,max,561,561,False,561,272,561,1088,Solution found by CPLEX,1,Stefan Vigerske,0,2176,561.0,0,0,561,0,0,561,561,0.0,indefinite,0,0,0,0,561,0,0,0,0,0,0,quadratic,QBN,554.0,1,1.0,1.0,0.00691406039,0.484848484848
QPLIB_3834,30,0,50,0,0,linear,50,0,0,1,50,min,50,50,False,100,20,50,1225,Solution found by BARON,1,Stefan Vigerske,0,2450,50.0,1,0,50,0,0,50,50,0.0,indefinite,0,0,0,0,50,1,0,1,0,0,0,quadratic,QBL,3760.715066,1,1.0,1.0,0.98,0.6
QPLIB_3838,380,0,780,0,0,linear,0,0,0,1,780,max,780,780,False,780,380,780,1520,Solution found by CPLEX,1,Stefan Vigerske,0,3040,780.0,0,0,780,0,0,780,780,0.0,indefinite,0,0,0,0,780,0,0,0,0,0,0,quadratic,QBN,746.0,1,1.0,1.0,0.00499671268902,0.487179487179
QPLIB_3840,0,0,3334,0,0,indefinite,27969,0,3334,1374,2192,min,2401,17539,False,27970,0,50,0,Solution found by SCIP,16,Stefan Vigerske,0,9996,208.375,3873,0,0,0,1374,5735,0,8.881784197e-16,linear,1374,0,0,0,1,2499,3292,2500,0,17539,0,linear,LMQ,-1.138586607,1374,0.00125892375297,0.00382871024048,0.0,0.0
QPLIB_3841,132,0,300,0,0,linear,13800,0,0,1,300,min,300,300,False,14100,168,300,4600,Solution found by ANTIGONE,1,Stefan Vigerske,0,9200,300.0,4600,0,300,0,0,300,300,0.0,indefinite,0,0,0,0,300,4600,0,4600,0,0,0,quadratic,QBL,-1817.0,1,0.0102151706151,1.0,0.102222222222,0.44
QPLIB_3850,600,0,1225,0,0,linear,0,0,0,1,1225,max,1225,1225,False,1225,600,1225,2400,Solution found by ANTIGONE,1,Stefan Vigerske,0,4800,1225.0,0,0,1225,0,0,1225,1225,0.0,indefinite,0,0,0,0,1225,0,0,0,0,0,0,quadratic,QBN,1192.0,1,1.0,1.0,0.00319866722199,0.489795918367
QPLIB_3852,110,0,231,0,0,linear,0,0,0,1,231,max,231,231,False,231,110,231,440,Solution found by BARON,1,Stefan Vigerske,0,880,231.0,0,0,231,0,0,231,231,0.0,indefinite,0,0,0,0,231,0,0,0,0,0,0,quadratic,QBN,234.0,1,1.0,1.0,0.0164914450629,0.47619047619
QPLIB_3854,0,0,640,0,0,indefinite,2520,0,640,40,16,min,40,640,False,2560,0,16,0,Solution found by ALPHAECP,40,Stefan Vigerske,0,1200,16.0,306,0,0,0,40,680,0,5.09317033e-11,linear,40,0,0,0,40,266,640,267,0,640,0,linear,LMQ,94.6112071,40,0.0122628856103,0.025,0.0,0.0
QPLIB_3855,0,0,512,0,0,indefinite,9236,0,2118,1284,30,min,400,2568,False,9239,0,11,0,Solution found by ANTIGONE,28,Stefan Vigerske,0,2568,18.285714,2075,0,0,0,1284,2518,0,3.637978807e-12,linear,1284,0,0,0,3,791,428,792,0,2568,0,linear,LMQ,598.9191764,1284,0.00176742865626,0.00390625,0.0,0.0
QPLIB_3856,0,0,351,0,0,indefinite,2507,0,183,267,161,min,168,1988,False,2508,0,15,0,Solution found by BARON,9,Stefan Vigerske,0,840,39.0,317,0,168,0,267,351,0,6.661338148e-16,linear,267,0,0,0,1,50,174,51,0,1988,0,linear,LMQ,-1.030991192,267,0.0224694941676,0.021212800239,0.0,0.0
QPLIB_3857,0,0,401,0,0,indefinite,81806,401,602,2,1,min,201,401,False,81807,0,1,0,Solution found by SCIP,401,Stefan Vigerske,0,401,1.0,606,0,0,1,2,803,0,6.938893904e-18,linear,1,0,2,0,1,604,1,605,0,401,0,linear,LMQ,-0.1291145306,2,0.167836428878,0.5,0.0,0.0
QPLIB_3859,0,0,392,0,0,indefinite,8088,0,968,560,49,min,600,3792,False,8089,0,49,0,Solution found by LINDO,8,Stefan Vigerske,0,768,49.0,1785,0,0,0,560,1568,0,3.181677144e-12,linear,560,0,0,0,1,1225,392,1226,0,3792,0,linear,LMQ,-1.126956249,560,0.0028884664168,0.0172740524781,0.0,0.0
QPLIB_3860,195,0,435,0,0,linear,24360,0,0,1,435,min,435,435,False,24795,240,435,8204,Solution found by LOCALSOLVER,1,Stefan Vigerske,0,16408,435.0,8120,0,435,0,0,435,435,0.0,indefinite,0,0,0,0,435,8120,0,8120,0,0,0,quadratic,QBL,-19685.0,1,0.00701884004433,1.0,0.0867115867354,0.448275862069
QPLIB_3861,0,0,4500,0,0,linear,13500,4500,4500,1,1,min,30,4500,True,18030,4500,1,4500,Solution found by BARON,4500,Stefan Vigerske,0,4500,1.0,4650,0,0,0,0,4530,4500,2.109423747e-15,convex,0,0,0,0,4530,4650,4500,4650,0,0,4500,quadratic,DML,430.5765521,1,0.000855758428366,1.0,0.000222222222222,0.0
QPLIB_3863,0,0,1053,0,0,indefinite,8835,0,1053,628,566,min,625,5990,False,8836,0,26,0,Solution found by ALPHAECP,13,Stefan Vigerske,0,2800,81.0,1303,0,0,0,628,1678,0,8.193445922e-14,linear,628,0,0,0,1,675,1033,676,0,5990,0,linear,LMQ,-1.115657192,628,0.00403818451706,0.0090581353851,0.0,0.0
QPLIB_3865,252,0,525,0,0,linear,1050,0,0,1,525,min,525,525,False,1575,273,525,124950,Solution found by LOCALSOLVER,1,Stefan Vigerske,0,249900,525.0,50,0,525,0,0,525,525,0.0,indefinite,0,0,0,0,525,50,0,50,0,0,0,quadratic,QBL,6301723.0,1,0.0588235294118,1.0,0.906666666667,0.48
QPLIB_3870,78,0,181,0,0,linear,4368,0,66,1,181,min,116,181,False,4549,78,181,3825,Solution found by SCIP,1,Stefan Vigerske,0,7650,181.0,1456,0,115,0,0,182,181,0.0,indefinite,0,0,0,0,181,1456,0,1456,66,0,0,quadratic,QML,-1148.0,1,0.0171547738466,1.0,0.233509355636,0.428571428571
QPLIB_3871,0,0,1000,0,0,linear,3000,1000,1000,1,1,min,25,1000,True,4025,1000,1,1000,Solution found by ANTIGONE,1000,Stefan Vigerske,0,1000,1.0,1040,0,0,0,0,1025,1000,8.881784197e-16,convex,0,0,0,0,1025,1040,1000,1040,0,0,1000,quadratic,DML,197.3338812,1,0.00377217028654,1.0,0.001,0.0
QPLIB_3872,0,0,1008,0,0,indefinite,15664,0,1413,567,22,max,95,2118,False,15836,0,2,0,Solution found by SCIP,102,Stefan Vigerske,0,2118,9.882353,2441,0,0,0,567,1508,0,2.273736754e-13,linear,567,0,0,0,172,1874,648,1875,360,2118,0,linear,LMQ,85.44891308,567,0.00430029740375,0.00370580330898,0.0,0.0
QPLIB_3877,306,0,630,0,0,linear,0,0,0,1,630,max,630,630,False,630,306,630,1224,Solution found by CPLEX,1,Stefan Vigerske,0,2448,630.0,0,0,630,0,0,630,630,0.0,indefinite,0,0,0,0,630,0,0,0,0,0,0,quadratic,QBN,602.0,1,1.0,1.0,0.00616780045351,0.485714285714
QPLIB_3879,0,0,2090,0,0,indefinite,100316,0,12906,3026,209,min,10920,23252,False,100317,0,209,0,Solution found by BARON,10,Stefan Vigerske,0,4160,209.0,24971,0,0,0,3026,23826,0,7.105427358e-14,linear,3026,0,0,0,1,21945,2090,21946,0,23252,0,linear,LMQ,-1.162171094,3026,0.000168604853553,0.00367658917768,0.0,0.0
QPLIB_3883,91,0,182,0,0,linear,4368,0,0,1,182,min,182,182,False,4550,91,182,2947,Solution found by SCIP,1,Stefan Vigerske,0,5894,182.0,1456,0,182,0,0,182,182,0.0,indefinite,0,0,0,0,182,1456,0,1456,0,0,0,quadratic,QBL,-788.0,1,0.0171585449554,1.0,0.177937447168,0.5
QPLIB_3913,0,0,300,0,0,linear,360,300,0,1,300,min,300,300,True,660,300,300,45150,Solution found by GUROBI,1,Andrea Lodi,0,90000,300.0,61,0,300,0,0,300,300,0.0,convex,0,0,0,0,300,61,0,61,0,0,300,quadratic,CBL,42.925,1,0.0354838709677,1.0,1.0,0.0
QPLIB_3923,212,0,316,0,0,linear,474,0,0,1,264,min,395,316,False,790,104,52,3984,Solution found by ANTIGONE,2,Andrea Lodi,0,7968,158.0,80,0,316,0,0,395,316,0.0,indefinite,0,0,0,0,316,80,0,80,0,0,0,quadratic,QBL,64.1,1,0.0246913580247,1.0,0.0797949046627,0.536708860759
QPLIB_3931,159,0,237,0,0,linear,395,0,0,1,198,min,316,237,False,632,78,39,2241,Solution found by GUROBI,2,Andrea Lodi,0,4482,118.5,80,0,237,0,0,316,237,0.0,indefinite,0,0,0,0,237,80,0,80,0,0,0,quadratic,QBL,79.93,1,0.0246913580247,1.0,0.0797949046627,0.503164556962
QPLIB_3980,0,0,235,0,0,linear,282,235,0,1,235,min,235,235,True,517,235,235,27730,Solution found by GUROBI,1,Andrea Lodi,0,55225,235.0,48,0,235,0,0,235,235,0.0,convex,0,0,0,0,235,48,0,48,0,0,235,quadratic,CBL,6.325,1,0.0448979591837,1.0,1.0,0.0
QPLIB_4095,0,0,1200,0,0,indefinite,6400,1200,1600,401,400,min,400,1600,False,7200,400,1,80200,Solution found by CPLEX,801,Antonio Frangioni,0,160800,1.498127,2003,0,0,0,400,2000,400,3.552713679e-15,convex,400,0,400,0,800,1603,400,1603,0,1200,400,quadratic,CMQ,99.48264489,401,0.00179640718563,0.00332502078138,1.0,0.0
QPLIB_4270,0,0,800,0,0,linear,4800,800,1200,1,400,min,400,800,True,6400,800,1,80600,Solution found by SCIP,401,Antonio Frangioni,0,160400,1.995012,1603,0,0,0,0,1600,800,2.220446049e-16,convex,0,0,0,0,1600,1603,800,1603,0,0,800,quadratic,CML,99.48264828,1,0.00249376558603,1.0,0.250625,0.0
QPLIB_4455,0,0,9000,0,0,indefinite,36000,9000,12000,3000,1,min,3000,9000,False,42000,0,1,0,Solution found by SCIP,9000,Antonio Frangioni,0,9000,1.0,12001,0,0,0,3000,15000,0,3.552713679e-15,linear,3000,0,3000,0,6000,9001,3000,9002,0,9000,0,linear,LMQ,1039.0,3000,0.000233294450925,0.000333333333333,0.0,0.0
QPLIB_4722,0,0,6000,0,0,indefinite,24000,6000,8000,2000,1,min,2000,6000,False,28000,0,1,0,Solution found by SCIP,6000,Antonio Frangioni,0,6000,1.0,8001,0,0,0,2000,10000,0,2.565302059e-13,linear,2000,0,2000,0,4000,6001,2000,6002,0,6000,0,linear,LMQ,2639.0,2000,0.00034991252187,0.0005,0.0,0.0
QPLIB_4805,0,0,6000,0,0,indefinite,26000,6000,8000,2000,1,min,2000,6000,False,32000,0,1,0,Solution found by CPLEX,6000,Antonio Frangioni,0,6000,1.0,8074,0,0,0,2000,10000,0,5.820766091e-11,linear,2000,0,2000,0,6000,6074,0,6075,2000,6000,0,linear,LMQ,10729661.15,2000,0.000396284829721,0.0005,0.0,0.0
QPLIB_5023,0,0,9000,0,0,indefinite,39000,9000,12000,3000,1,min,3000,9000,False,48000,0,1,0,Solution found by CPLEX,9000,Antonio Frangioni,0,9000,1.0,12155,0,0,0,3000,15000,0,4.656612873e-10,linear,3000,0,3000,0,9000,9155,0,9156,3000,9000,0,linear,LMQ,495034.3674,3000,0.000263244488319,0.000333333333333,0.0,0.0
QPLIB_5442,0,0,5999,0,0,indefinite,25995,5999,7999,2000,1,min,2000,5999,False,31994,0,1,0,Solution found by ANTIGONE,5999,Antonio Frangioni,0,5999,1.0,8088,0,0,0,2000,9999,0,1.421085472e-14,linear,2000,0,2000,0,5999,6088,0,6089,1999,5999,0,linear,LMQ,3772309156.0,2000,0.000395564343182,0.0005,0.0,0.0
QPLIB_5527,0,0,4639,0,0,linear,181877,4639,21117,1,1,min,4492,4639,True,195647,4639,1,4639,Solution found by GUROBI,4639,Antonio Frangioni,0,4639,1.0,64348,0,0,0,0,25609,4639,2.182787284e-11,convex,0,0,0,0,13770,64348,4444,64348,147,0,4639,quadratic,DML,30599020.27,1,0.000118724068425,1.0,0.000215563699073,0.0
QPLIB_5543,0,0,4662,0,0,linear,181132,4662,21186,1,1,min,4514,4662,True,194970,4662,1,4662,Solution found by GUROBI,4662,Antonio Frangioni,0,4662,1.0,64096,0,0,0,0,25700,4662,2.182787284e-11,convex,0,0,0,0,13838,64096,4490,64096,148,0,4662,quadratic,DML,37594528.33,1,0.000118357822097,1.0,0.0002145002145,0.0
QPLIB_5554,0,0,14239,0,0,indefinite,201450,14239,30878,4800,1,min,4492,14239,False,220020,0,1,0,Solution found by ALPHAECP,14239,Antonio Frangioni,0,14239,1.0,69569,0,0,0,4800,35370,0,1.164153218e-10,linear,4800,0,4800,0,18570,64769,4320,64770,319,14239,0,linear,LMQ,32746998.03,4800,8.94139121659e-05,0.000208333333333,0.0,0.0
QPLIB_5573,0,0,14246,0,0,indefinite,220921,14246,23692,4800,1,min,4450,14246,False,239463,0,1,0,Solution found by GUROBI,14246,Antonio Frangioni,0,14246,1.0,77776,0,0,0,4800,28142,0,5.820766091e-11,linear,4800,0,4800,0,18542,72976,4305,72977,341,14246,0,linear,LMQ,33695951.51,4800,0.0001094037662,0.000208333333333,0.0,0.0
QPLIB_5577,0,0,1152,0,0,linear,44028,1152,4896,1,1,min,1118,1152,True,47450,1152,1,1152,Solution found by ANTIGONE,1152,Antonio Frangioni,0,1152,1.0,15690,0,0,0,0,6014,1152,3.637978807e-12,convex,0,0,0,0,3422,15690,1118,15690,34,0,1152,quadratic,DML,7193179.495,1,0.000502831145995,1.0,0.000868055555556,0.0
QPLIB_5721,153,0,300,0,0,linear,0,0,0,1,300,max,300,300,False,300,147,300,34576,Solution found by GUROBI,1,BicMac,0,69152,300.0,0,0,300,0,0,300,300,0.0,indefinite,0,0,0,0,300,0,0,0,0,0,0,quadratic,QBN,8579363.0,1,1.0,1.0,0.768355555556,0.49
QPLIB_5725,171,0,343,0,0,linear,0,0,0,1,343,max,343,343,False,343,172,343,1029,Solution found by CPLEX,1,BicMac,0,2058,343.0,0,0,343,0,0,343,343,0.0,indefinite,0,0,0,0,343,0,0,0,0,0,0,quadratic,QBN,33611981.0,1,1.0,1.0,0.0174927113703,0.501457725948
QPLIB_5755,200,0,400,0,0,linear,0,0,0,1,400,max,400,400,False,400,200,400,800,Solution found by BARON,1,BicMac,0,1600,400.0,0,0,400,0,0,400,400,0.0,indefinite,0,0,0,0,400,0,0,0,0,0,0,quadratic,QBN,24838942.0,1,1.0,1.0,0.01,0.5
QPLIB_5875,100,0,200,0,0,linear,0,0,0,1,200,max,200,200,False,200,100,200,15771,Solution found by BARON,1,BicMac,0,31542,200.0,0,0,200,0,0,200,200,0.0,indefinite,0,0,0,0,200,0,0,0,0,0,0,quadratic,QBN,43757.0,1,1.0,1.0,0.78855,0.5
QPLIB_5881,61,0,120,0,0,linear,0,0,0,1,120,max,120,120,False,120,59,120,2123,Solution found by ANTIGONE,1,BicMac,0,4246,120.0,0,0,120,0,0,120,120,0.0,indefinite,0,0,0,0,120,0,0,0,0,0,0,quadratic,QBN,13067.0,1,1.0,1.0,0.294861111111,0.491666666667
QPLIB_5882,76,0,150,0,0,linear,0,0,0,1,150,max,150,150,False,150,74,150,8791,Solution found by GUROBI,1,BicMac,0,17582,150.0,0,0,150,0,0,150,150,0.0,indefinite,0,0,0,0,150,0,0,0,0,0,0,quadratic,QBN,25388.0,1,1.0,1.0,0.781422222222,0.493333333333
QPLIB_5909,125,0,250,0,0,linear,0,0,0,1,250,max,250,250,False,250,125,250,3015,Solution found by ANTIGONE,1,BicMac,0,6030,250.0,0,0,250,0,0,250,250,0.0,indefinite,0,0,0,0,250,0,0,0,0,0,0,quadratic,QBN,35726.0,1,1.0,1.0,0.09648,0.5
QPLIB_5922,251,0,500,0,0,linear,0,0,0,1,500,max,500,500,False,500,249,500,12278,Solution found by GUROBI,1,BicMac,0,24556,500.0,0,0,500,0,0,500,500,0.0,indefinite,0,0,0,0,500,0,0,0,0,0,0,quadratic,QBN,128339.0,1,1.0,1.0,0.098224,0.498
QPLIB_5924,0,0,150,0,0,linear,107410,150,15220,1,1,min,300,150,True,107720,150,1,150,Solution found by SCIP,150,David Woodruff,0,150,1.0,36060,0,0,0,0,15520,150,2.910383046e-11,convex,0,0,0,0,310,36060,150,36060,0,0,150,quadratic,DML,118609.831,1,0.000192471691009,1.0,0.00666666666667,0.0
QPLIB_5925,0,0,1400,0,0,indefinite,9356,1200,1300,100,2,min,100,1400,False,9456,0,1,0,Solution found by CPLEX,1300,Jakob Schelbert,0,1400,1.076923,371,0,100,0,100,1400,0,4.937035287e-11,linear,100,0,0,0,100,271,100,272,0,1400,0,linear,LMQ,124.2854624,100,0.0181566820276,0.01,0.0,0.0
QPLIB_5926,0,0,33600,0,0,indefinite,256608,28800,31200,2400,2,min,2400,33600,False,259008,0,1,0,Solution found by LINDO,31200,Jakob Schelbert,0,33600,1.076923,14323,0,2400,0,2400,33600,0,5.671937364e-10,linear,2400,0,0,0,2400,11923,2400,11924,0,33600,0,linear,LMQ,176.6593991,2400,0.000538157737264,0.000416666666667,0.0,0.0
